Current Unix Time (s),Milliseconds (ms),ADCS State,Attitude Estimation Mode,Control Mode,CubeControl Signal Enabled,CubeControl Motor Enabled,CubeSense Enabled,GPS Receiver Enabled,GPS LNA Power Enabled,Motor Driver Enabled,Magnetometer Deployment Enabled,Configuration Load Error,Orbit Parameters Load Error,CubeSense Communications Error,CubeControl Signal Communications Error,CubeControl Motor Communications Error,CubeSense Node Identification Error,CubeControl Signal Identification Error,CubeControl Motor Identification Error,Magnetometer Deployment Power Error,1s Control Loop Time Exceeded,Magnetometer Range Error,Sun Sensor Overcurrent Detected,Sun Sensor Busy Error,Sun Sensor Detection Error,Wheel Control Error,Nadir Sensor Overcurrent Detected,Nadir Sensor Busy Error,Nadir Sensor Detection Error,Estimation Error,Rate Sensor Range Error,Wheel Speed Range Error,Coarse Sun Sensor Error,Orbit Parameters are Invalid,Configuration is Invalid,Control Mode Change is not allowed,Estimator Change is not allowed,Modelled and measured magnetic field differs in size,SRAM Latch-up Error,SD Card Error,Node Recovery Error,Steady-State Y-Thomson detected,TRIAD and EKF reports same attitude,Sun is Above Local Horizon,Estimated Roll Angle (deg),Estimated Pitch Angle (deg),Estimated Yaw Angle (deg),Estimated X Anglular Rate (deg/s),Estimated Y Anglular Rate (deg/s),Estimated Z Anglular Rate (deg/s),Magnetic Field X (nT),Magnetic Field X (nT),Magnetic Field X (nT),Coarse Sun X,Coarse Sun Y,Coarse Sun Z,X Angular Rate (deg/s),Y Angular Rate (deg/s),Z Angular Rate (deg/s),CSS1,CSS2,CSS3,CSS4,CSS5,CSS6,MagX,MagY,MagZ,
1420071003,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.034576416015625,-0.601837158203125,0.7978515625,0,0.63,0,6,86,65,6,3,3,0,0,0,
1420071004,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03436279296875,-0.6051025390625,0.795379638671875,0,0.63,0,6,86,66,6,3,3,0,0,0,
1420071005,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.034149169921875,-0.60833740234375,0.79290771484375,0,0.63,0,6,87,66,6,3,3,0,0,0,
1420071006,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.033843994140625,-0.611846923828125,0.79022216796875,0,0.63,0,6,87,67,6,3,3,0,0,0,
1420071007,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.033599853515625,-0.6138916015625,0.78863525390625,0,0.63,0,6,88,68,6,3,3,0,0,0,
1420071008,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.033355712890625,-0.61834716796875,0.78515625,0,0.63,0,6,88,69,6,3,3,0,0,0,
1420071009,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.033050537109375,-0.62164306640625,0.782562255859375,0,0.63,0,6,88,70,6,3,3,0,0,0,
1420071010,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.032867431640625,-0.624603271484375,0.78021240234375,0,0.63,0,6,89,71,6,3,3,0,0,0,
1420071011,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.032623291015625,-0.62884521484375,0.776824951171875,0,0.62,0,6,89,72,6,3,3,0,0,0,
1420071012,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.032440185546875,-0.6317138671875,0.774505615234375,0,0.62,0,6,89,73,6,3,3,0,0,0,
1420071013,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.032196044921875,-0.63580322265625,0.771148681640625,0,0.62,0,6,89,74,6,3,3,0,0,0,
1420071014,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.031982421875,-0.63983154296875,0.767822265625,0,0.62,0,6,90,75,6,3,3,0,0,0,
1420071015,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03179931640625,-0.64483642578125,0.763641357421875,0,0.61,0,6,90,76,6,3,3,0,0,0,
1420071016,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.0316162109375,-0.647491455078125,0.761383056640625,0,0.61,0,6,90,76,6,3,3,0,0,0,
1420071017,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.031463623046875,-0.65234375,0.757232666015625,0,0.61,0,6,90,77,6,3,3,0,0,0,
1420071018,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.031341552734375,-0.658172607421875,0.752197265625,0,0.62,0,6,90,78,6,3,3,0,0,0,
1420071019,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03118896484375,-0.663909912109375,0.74713134765625,0,0.62,0,6,89,79,6,3,3,0,0,0,
1420071020,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03106689453125,-0.6695556640625,0.742095947265625,0,0.62,0,6,89,80,6,3,3,0,0,0,
1420071021,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.031036376953125,-0.675018310546875,0.73712158203125,0,0.61,0,6,89,81,6,3,3,0,0,0,
1420071022,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030914306640625,-0.680511474609375,0.7320556640625,0,0.61,0,6,88,82,6,3,3,0,0,0,
1420071023,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03082275390625,-0.68695068359375,0.72601318359375,0,0.61,0,6,88,83,6,3,3,0,0,0,
1420071024,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030792236328125,-0.6943359375,0.718963623046875,0,0.62,0,6,87,84,6,3,3,0,0,0,
1420071025,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03076171875,-0.699554443359375,0.713897705078125,0,0.62,0,6,87,85,6,3,3,0,0,0,
1420071026,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03070068359375,-0.706756591796875,0.706756591796875,0,0.61,0,6,86,86,6,3,3,0,0,0,
1420071027,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030670166015625,-0.7138671875,0.699554443359375,0,0.61,0,6,85,87,6,3,3,0,0,0,
1420071028,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030670166015625,-0.721923828125,0.691253662109375,0,0.6,0,6,84,88,6,3,3,0,0,0,
1420071029,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.069793701171875,-0.72406005859375,0.6861572265625,0,0.61,0,15,86,90,7,8,12,0,0,0,
1420071030,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.0306396484375,-0.73577880859375,0.676513671875,0,0.61,0,6,82,90,6,3,3,0,0,0,
1420071031,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03057861328125,-0.742523193359375,0.669097900390625,0,0.61,0,5,82,91,6,3,3,0,0,0,
1420071032,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030609130859375,-0.749298095703125,0.6614990234375,0,0.61,0,5,81,91,6,3,3,0,0,0,
1420071033,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03057861328125,-0.756866455078125,0.65283203125,0,0.6,0,5,80,92,6,3,3,0,0,0,
1420071034,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030548095703125,-0.764312744140625,0.644073486328125,0,0.6,0,5,79,93,6,3,3,0,0,0,
1420071035,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03057861328125,-0.770843505859375,0.636260986328125,0,0.6,0,5,78,94,6,3,3,0,0,0,
1420071036,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03057861328125,-0.77728271484375,0.62835693359375,0,0.6,0,5,77,95,6,3,3,0,0,0,
1420071037,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03057861328125,-0.785430908203125,0.618133544921875,0,0.6,0,5,75,96,6,3,3,0,0,0,
1420071038,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03057861328125,-0.791717529296875,0.610107421875,0,0.59,0,5,74,97,6,3,3,0,0,0,
1420071039,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030548095703125,-0.79864501953125,0.60101318359375,0,0.59,0,5,73,98,6,3,3,0,0,0,
1420071040,437,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030548095703125,-0.804718017578125,0.59283447265625,0,0.6,0,5,72,98,6,3,3,0,0,0,
1420071041,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03057861328125,-0.811676025390625,0.583251953125,0,0.6,0,5,71,99,6,3,3,0,0,0,
1420071042,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03057861328125,-0.817596435546875,0.574951171875,0,0.6,0,5,70,100,6,3,3,0,0,0,
1420071043,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030548095703125,-0.823394775390625,0.56658935546875,0,0.59,0,5,69,101,6,3,3,0,0,0,
1420071044,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030548095703125,-0.829132080078125,0.55816650390625,0,0.59,0,5,68,101,6,3,3,0,0,0,
1420071045,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030517578125,-0.83477783203125,0.549713134765625,0,0.58,0,5,67,102,6,3,3,0,0,0,
1420071046,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030517578125,-0.840301513671875,0.54119873046875,0,0.58,0,5,66,103,6,3,3,0,0,0,
1420071047,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030487060546875,-0.84576416015625,0.53265380859375,0,0.59,0,5,65,104,6,3,3,0,0,0,
1420071048,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030517578125,-0.850555419921875,0.52496337890625,0,0.59,0,5,64,104,6,3,3,0,0,0,
1420071049,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030487060546875,-0.8558349609375,0.516326904296875,0,0.59,0,5,63,105,6,3,3,0,0,0,
1420071050,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.028411865234375,-0.861053466796875,0.5076904296875,0,0.58,0,5,62,106,6,3,3,0,0,0,
1420071051,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03045654296875,-0.865570068359375,0.49981689453125,0,0.57,0,5,61,106,6,3,3,0,0,0,
1420071052,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030487060546875,-0.87005615234375,0.491943359375,0,0.57,0,5,60,107,6,3,3,0,0,0,
1420071053,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.0303955078125,-0.874114990234375,0.484710693359375,0,0.57,0,5,59,107,6,3,3,0,0,0,
1420071054,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030426025390625,-0.87847900390625,0.476776123046875,0,0.58,0,5,58,108,6,3,3,0,0,0,
1420071055,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030426025390625,-0.882781982421875,0.468780517578125,0,0.58,0,5,57,108,6,3,3,0,0,0,
1420071056,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.0303955078125,-0.88616943359375,0.46234130859375,0,0.58,0,5,57,109,6,3,3,0,0,0,
1420071057,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.0303955078125,-0.89031982421875,0.45428466796875,0,0.58,0,5,56,109,6,3,3,0,0,0,
1420071058,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.0303955078125,-0.8944091796875,0.4461669921875,0,0.57,0,5,55,110,6,3,3,0,0,0,
1420071059,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030364990234375,-0.897613525390625,0.439697265625,0,0.57,0,5,54,110,6,3,3,0,0,0,
1420071060,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03033447265625,-0.900787353515625,0.43316650390625,0,0.57,0,5,53,111,6,3,3,0,0,0,
1420071061,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03033447265625,-0.9046630859375,0.42498779296875,0,0.57,0,5,52,111,6,3,3,0,0,0,
1420071062,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030303955078125,-0.90771484375,0.41845703125,0,0.57,0,5,51,112,6,3,3,0,0,0,
1420071063,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03033447265625,-0.91033935546875,0.412689208984375,0,0.57,0,4,51,112,6,3,3,0,0,0,
1420071064,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.030303955078125,-0.913299560546875,0.4061279296875,0,0.57,0,4,50,113,6,3,3,0,0,0,
1420071065,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.0302734375,-0.91693115234375,0.397857666015625,0,0.57,0,4,49,113,6,3,3,0,0,0,
1420071066,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.032318115234375,-0.91937255859375,0.391998291015625,0,0.56,0,4,48,113,6,4,3,0,0,0,
1420071067,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.032257080078125,-0.922149658203125,0.385406494140625,0,0.56,0,4,47,114,6,4,3,0,0,0,
1420071068,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03631591796875,-0.924468994140625,0.37945556640625,0,0.56,0,4,47,114,6,4,3,0,0,0,
1420071069,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.03826904296875,-0.927093505859375,0.372833251953125,0,0.56,0,4,46,115,6,4,3,0,0,0,
1420071070,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.040313720703125,-0.929351806640625,0.366912841796875,0,0.56,0,4,45,115,6,5,3,0,0,0,
1420071071,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.04229736328125,-0.930938720703125,0.362701416015625,0,0.56,0,4,45,115,6,5,3,0,0,0,
1420071072,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.0443115234375,-0.933135986328125,0.356719970703125,0,0.56,0,4,44,115,6,5,3,0,0,0,
1420071073,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.046356201171875,-0.935302734375,0.350738525390625,0,0.56,0,4,43,116,6,5,3,0,0,0,
1420071074,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.05029296875,-0.937591552734375,0.34405517578125,0,0.56,0,4,42,116,6,6,3,0,0,0,
1420071075,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.052276611328125,-0.93902587890625,0.339813232421875,0,0.56,0,4,42,116,6,6,3,0,0,0,
1420071076,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.0562744140625,-0.940948486328125,0.333740234375,0,0.55,0,4,41,117,6,7,3,0,0,0,
1420071077,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.06036376953125,-0.941986083984375,0.330078125,0,0.55,0,4,41,117,6,7,3,0,0,0,
1420071078,441,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,-0.06439208984375,-0.94384765625,0.324005126953125,0,0.55,0,4,40,117,6,8,3,0,0,0,
