Current Unix Time (s),Milliseconds (ms),ADCS State,Attitude Estimation Mode,Control Mode,CubeControl Signal Enabled,CubeControl Motor Enabled,CubeSense Enabled,GPS Receiver Enabled,GPS LNA Power Enabled,Motor Driver Enabled,Magnetometer Deployment Enabled,Configuration Load Error,Orbit Parameters Load Error,CubeSense Communications Error,CubeControl Signal Communications Error,CubeControl Motor Communications Error,CubeSense Node Identification Error,CubeControl Signal Identification Error,CubeControl Motor Identification Error,Magnetometer Deployment Power Error,1s Control Loop Time Exceeded,Magnetometer Range Error,Sun Sensor Overcurrent Detected,Sun Sensor Busy Error,Sun Sensor Detection Error,Wheel Control Error,Nadir Sensor Overcurrent Detected,Nadir Sensor Busy Error,Nadir Sensor Detection Error,Estimation Error,Rate Sensor Range Error,Wheel Speed Range Error,Coarse Sun Sensor Error,Orbit Parameters are Invalid,Configuration is Invalid,Control Mode Change is not allowed,Estimator Change is not allowed,Modelled and measured magnetic field differs in size,SRAM Latch-up Error,SD Card Error,Node Recovery Error,Steady-State Y-Thomson detected,TRIAD and EKF reports same attitude,Sun is Above Local Horizon,Estimated Roll Angle (deg),Estimated Pitch Angle (deg),Estimated Yaw Angle (deg),Estimated X Anglular Rate (deg/s),Estimated Y Anglular Rate (deg/s),Estimated Z Anglular Rate (deg/s),Magnetic Field X (nT),Magnetic Field X (nT),Magnetic Field X (nT),Coarse Sun X,Coarse Sun Y,Coarse Sun Z,X Angular Rate (deg/s),Y Angular Rate (deg/s),Z Angular Rate (deg/s),CSS1,CSS2,CSS3,CSS4,CSS5,CSS6,MagX,MagY,MagZ,
1420319663,187,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-44670,-25180,300,-0.9578857421875,0.17852783203125,0.224761962890625,0,0.63,0,3,26,3,21,114,117,3797,963,-6833,
1420319664,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.13,0.24,0.72,-44960,-24590,40,-0.959503173828125,0.179229736328125,0.217193603515625,0,0.76,0,3,25,3,21,113,117,3699,1008,-6880,
1420319665,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.13,0.21,0.68,-45210,-24070,-150,-0.973602294921875,0.182281494140625,0.137237548828125,0,0.71,0,3,16,3,21,113,117,3612,1044,-6921,
1420319666,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.17,0.18,0.71,-45500,-23460,-360,-0.97894287109375,0.182861328125,0.090362548828125,0,0.62,0,3,10,3,21,113,117,3511,1080,-6970,
1420319667,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.09,0.23,0.69,-45740,-22930,-610,-0.9818115234375,0.181243896484375,0.05609130859375,0,0.61,0,3,6,3,21,113,117,3423,1124,-7009,
1420319668,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.15,0.18,0.69,-46010,-22370,-800,-0.982818603515625,0.178863525390625,0.045257568359375,0,0.67,0,4,5,3,20,114,117,3330,1157,-7053,
1420319669,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.1,0.22,0.68,-46260,-21830,-1030,-0.983367919921875,0.17681884765625,0.04095458984375,0,0.69,0,4,4,3,20,114,117,3241,1198,-7095,
1420319670,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.08,0.23,0.67,-46490,-21290,-1250,-0.984100341796875,0.172637939453125,0.040985107421875,0,0.67,0,4,4,3,20,114,117,3150,1237,-7133,
1420319671,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,6.56,5.19,-0.31,-39190,-21620,-5410,-0.984619140625,0.170196533203125,0.03875732421875,0,0.65,0,4,4,3,19,114,117,3205,1968,-5927,
1420319672,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-2.06,-1.18,0.45,-46950,-20110,-1650,-0.9853515625,0.166015625,0.038787841796875,0,0.65,0,4,4,3,19,114,117,2955,1307,-7208,
1420319673,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-1.36,-0.69,0.65,-47140,-19550,-1880,-0.986053466796875,0.16180419921875,0.038818359375,0,0.66,0,4,4,3,18,114,117,2861,1348,-7240,
1420319674,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.95,-0.39,0.65,-47380,-19010,-2100,-0.986785888671875,0.157257080078125,0.03875732421875,0,0.66,0,4,4,3,18,114,117,2771,1387,-7280,
1420319675,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.74,-0.25,0.66,-47540,-18400,-2260,-0.987060546875,0.155487060546875,-0.038848876953125,0,0.66,0,4,4,3,18,114,117,2670,1415,-7306,
1420319676,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.48,-0.06,0.68,-47750,-17780,-2530,-0.987701416015625,0.151275634765625,-0.03887939453125,0,0.65,0,4,4,3,17,114,117,2568,1463,-7340,
1420319677,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.38,0,0.66,-47890,-17250,-2720,-0.987945556640625,0.149139404296875,-0.041046142578125,0,0.65,0,4,4,3,17,114,117,2479,1495,-7363,
1420319678,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.24,0.1,0.67,-48030,-16660,-2980,-0.9881591796875,0.14703369140625,-0.043243408203125,0,0.65,0,5,4,3,17,114,117,2382,1542,-7387,
1420319679,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.24,0.1,0.67,-48160,-16070,-3130,-0.9881591796875,0.14703369140625,-0.043243408203125,0,0.65,0,5,4,3,17,114,117,2283,1568,-7408,
1420319680,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.17,0.15,0.66,-48330,-15520,-3370,-0.988372802734375,0.1448974609375,-0.04541015625,0,0.64,0,5,4,3,16,114,117,2191,1610,-7437,
1420319681,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.11,0.19,0.67,-48390,-14910,-3610,-0.987884521484375,0.14697265625,-0.049713134765625,0,0.64,0,5,4,3,17,114,117,2091,1652,-7447,
1420319682,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.12,0.19,0.67,-48530,-14320,-3800,-0.985687255859375,0.15960693359375,-0.05389404296875,0,0.65,0,6,4,3,18,114,117,1993,1685,-7469,
1420319683,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.11,0.18,0.66,-48640,-13780,-3980,-0.98388671875,0.169708251953125,-0.05584716796875,0,0.65,0,6,4,3,19,114,117,1902,1717,-7488,
1420319684,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.08,0.21,0.66,-48690,-13160,-4210,-0.9832763671875,0.1717529296875,-0.060089111328125,0,0.64,0,7,4,3,20,114,117,1800,1758,-7495,
1420319685,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.05,0.22,0.64,-48810,-12670,-4430,-0.987060546875,0.14654541015625,-0.06463623046875,0,0.63,0,7,4,3,17,114,118,1719,1796,-7516,
1420319686,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.08,0.2,0.65,-48820,-12060,-4580,-0.99041748046875,0.119171142578125,-0.0693359375,0,0.63,0,8,4,3,13,114,118,1616,1823,-7518,
1420319687,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.02,0.24,0.63,-48830,-11540,-4840,-0.991363525390625,0.10650634765625,-0.076080322265625,0,0.63,0,8,4,3,12,114,117,1531,1868,-7519,
1420319688,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.04,0.23,0.64,-48950,-10980,-5020,-0.991241455078125,0.10455322265625,-0.080596923828125,0,0.63,0,9,4,3,12,113,117,1437,1901,-7539,
1420319689,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.04,0.23,0.65,-49010,-10380,-5230,-0.990631103515625,0.106658935546875,-0.08489990234375,0,0.64,0,9,4,3,12,113,117,1338,1937,-7548,
1420319690,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.03,0.23,0.62,-49010,-9890,-5420,-0.98907470703125,0.115447998046875,-0.09149169921875,0,0.64,0,10,4,3,13,113,117,1257,1970,-7549,
1420319691,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,3.68,4.69,-0.4,-35300,-11230,-12880,-0.988922119140625,0.113250732421875,-0.0958251953125,0,0.63,0,11,4,3,13,113,117,1479,3282,-5285,
1420319692,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-1.1,-0.97,0.66,-49060,-8780,-5840,-0.990264892578125,0.096160888671875,-0.100555419921875,0,0.62,0,11,4,3,11,113,117,1072,2044,-7557,
1420319693,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.79,-0.62,0.71,-49070,-8280,-6040,-0.9893798828125,0.1004638671875,-0.104827880859375,0,0.62,0,12,4,3,11,113,117,989,2079,-7558,
1420319694,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.59,-0.4,0.69,-49040,-7720,-6180,-0.986328125,0.10650634765625,-0.12567138671875,0,0.62,0,14,12,6,12,115,119,895,2105,-7554,
1420319695,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,2.24,4.15,-0.27,-34850,-9070,-14060,-0.988983154296875,0.091888427734375,-0.115936279296875,0,0.62,0,13,4,3,10,113,117,1120,3491,-5211,
1420319696,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.96,-1.26,0.78,-49010,-6660,-6570,-0.99139404296875,0.050445556640625,-0.120635986328125,0,0.62,0,13,4,3,5,113,117,720,2172,-7549,
1420319697,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.69,-0.83,0.75,-48970,-6210,-6810,-0.990966796875,0.0482177734375,-0.124969482421875,0,0.61,0,14,4,3,5,113,117,644,2215,-7542,
1420319698,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.53,-0.56,0.71,-48990,-5690,-6940,-0.990386962890625,0.048309326171875,-0.129547119140625,0,0.61,0,14,4,3,5,112,117,559,2238,-7546,
1420319699,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.39,-0.33,0.68,-48940,-5180,-7160,-0.98980712890625,0.04827880859375,-0.13385009765625,0,0.61,0,15,4,3,5,112,117,473,2276,-7537,
1420319700,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.3,-0.19,0.62,-48890,-4760,-7320,-0.988861083984375,0.04833984375,-0.140625,0,0.62,0,16,4,3,5,112,117,404,2304,-7529,
1420319701,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.23,-0.07,0.58,-48820,-4330,-7530,-0.988250732421875,0.048309326171875,-0.144927978515625,0,0.61,0,16,4,4,5,112,116,332,2341,-7517,
1420319702,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.18,0.01,0.58,-48760,-3830,-7740,-0.98760986328125,0.04827880859375,-0.14923095703125,0,0.61,0,17,4,4,5,112,116,249,2379,-7508,
1420319703,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.15,0.06,0.57,-48750,-3340,-7900,-0.986907958984375,0.04833984375,-0.153839111328125,0,0.61,0,17,4,5,5,112,116,168,2406,-7506,
1420319704,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.12,0.1,0.54,-48690,-2940,-8090,-0.98577880859375,-0.05047607421875,-0.160247802734375,0,0.61,0,18,4,5,5,112,116,102,2440,-7495,
1420319705,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.1,0.13,0.52,-48620,-2540,-8240,-0.984649658203125,-0.05712890625,-0.164825439453125,0,0.61,0,18,4,6,5,112,116,35,2467,-7485,
1420319706,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.09,0.13,0.52,-48620,-2090,-8370,-0.9835205078125,-0.06365966796875,-0.169036865234375,0,0.61,0,19,4,7,5,112,116,-40,2490,-7485,
1420319707,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.07,0.16,0.5,-48500,-1680,-8580,-0.982147216796875,-0.072479248046875,-0.173553466796875,0,0.6,0,19,4,8,5,111,116,-108,2526,-7464,
1420319708,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.06,0.17,0.48,-48440,-1310,-8730,-0.980712890625,-0.0811767578125,-0.177703857421875,0,0.6,0,20,4,9,5,111,115,-169,2552,-7455,
1420319709,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.05,0.19,0.47,-48360,-920,-8920,-0.97930908203125,-0.08782958984375,-0.182220458984375,0,0.6,0,20,4,10,5,111,115,-234,2586,-7441,
1420319710,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.04,0.19,0.48,-48270,-490,-9100,-0.97772216796875,-0.096435546875,-0.18634033203125,0,0.6,0,21,4,11,5,111,115,-306,2617,-7426,
1420319711,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.04,0.19,0.45,-48220,-160,-9230,-0.976287841796875,-0.102874755859375,-0.1904296875,0,0.6,0,21,4,11,5,111,115,-360,2641,-7418,
1420319712,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.03,0.18,0.43,-48130,160,-9370,-0.97442626953125,-0.111663818359375,-0.19488525390625,0,0.6,0,22,4,12,5,111,115,-415,2666,-7404,
1420319713,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.02,0.19,0.43,-48010,510,-9550,-0.972747802734375,-0.1182861328125,-0.1993408203125,0,0.6,0,22,4,13,5,111,114,-473,2697,-7383,
1420319714,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.02,0.2,0.43,-47970,860,-9730,-0.970703125,-0.1270751953125,-0.203765869140625,0,0.59,0,23,4,14,5,110,114,-532,2729,-7377,
1420319715,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.01,0.18,0.4,-47920,1150,-9850,-0.969451904296875,-0.13348388671875,-0.2056884765625,0,0.59,0,23,4,15,5,110,114,-580,2749,-7368,
1420319716,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0.19,0.39,-47790,1440,-10010,-0.967254638671875,-0.142242431640625,-0.2100830078125,0,0.59,0,24,4,16,5,110,114,-629,2778,-7347,
1420319717,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0.18,0.38,-47690,1740,-10130,-0.9654541015625,-0.148529052734375,-0.21405029296875,0,0.59,0,24,4,17,5,110,114,-679,2799,-7330,
1420319718,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0.2,0.39,-47620,2080,-10350,-0.963104248046875,-0.1572265625,-0.2183837890625,0,0.59,0,25,4,18,5,110,114,-734,2837,-7320,
1420319719,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0.18,0.36,-47550,2310,-10440,-0.963592529296875,-0.146728515625,-0.223358154296875,0,0.58,0,25,4,16,6,110,113,-773,2853,-7308,
1420319720,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0.01,0.2,0.35,-47480,2590,-10650,-0.97216796875,0.053131103515625,-0.22808837890625,0,0.58,0,25,4,5,6,109,113,-819,2890,-7296,
1420319721,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0.01,0.19,0.34,-47380,2850,-10770,-0.971160888671875,0.050994873046875,-0.2327880859375,0,0.59,0,26,4,3,5,109,113,-863,2911,-7279,
1420319722,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-1.41,-2.71,0.5,-60620,5450,-1990,-0.9658203125,-0.1060791015625,-0.236480712890625,0,0.59,0,26,4,12,6,109,113,-1295,1367,-9465,
1420319723,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0.12,1.01,0.1,-47170,3110,-11160,-0.952239990234375,-0.191741943359375,-0.237518310546875,0,0.59,0,27,4,22,6,109,112,-906,2981,-7245,
1420319724,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.08,0.71,0.2,-47230,3570,-11070,-0.946868896484375,-0.20166015625,-0.25048828125,0,0.58,0,29,11,23,7,111,114,-982,2964,-7254,
1420319725,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.1,0.61,0.19,-47070,3710,-11320,-0.9476318359375,-0.205230712890625,-0.244537353515625,0,0.57,0,28,4,23,6,108,112,-1006,3009,-7228,
1420319726,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.13,0.49,0.17,-46990,3850,-11440,-0.944915771484375,-0.213348388671875,-0.248199462890625,0,0.56,0,28,4,24,6,108,112,-1029,3030,-7215,
1420319727,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.15,0.41,0.16,-46960,4010,-11590,-0.942291259765625,-0.21978759765625,-0.25244140625,0,0.56,0,29,4,25,6,108,111,-1055,3056,-7211,
1420319728,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.17,0.33,0.15,-46930,4180,-11690,-0.940093994140625,-0.22412109375,-0.25677490234375,0,0.56,0,29,4,25,6,108,111,-1083,3073,-7206,
1420319729,89,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.17,0.28,0.13,-46850,4270,-11790,-0.93792724609375,-0.23065185546875,-0.258941650390625,0,0.57,0,29,4,26,6,107,111,-1099,3091,-7192,
1420319730,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.18,0.26,0.13,-46810,4430,-11940,-0.935150146484375,-0.237030029296875,-0.263153076171875,0,0.58,0,30,4,27,6,107,111,-1126,3117,-7185,
1420319731,93,Enabled,MagnetometerRate,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-0.19,0.23,0.13,-46720,4560,-12050,-0.932342529296875,-0.243408203125,-0.267303466796875,0,0.58,0,30,4,28,6,107,110,-1147,3136,-7171,
