Current Unix Time (s),Milliseconds (ms),ADCS State,Attitude Estimation Mode,Control Mode,CubeControl Signal Enabled,CubeControl Motor Enabled,CubeSense Enabled,GPS Receiver Enabled,GPS LNA Power Enabled,Motor Driver Enabled,Magnetometer Deployment Enabled,Configuration Load Error,Orbit Parameters Load Error,CubeSense Communications Error,CubeControl Signal Communications Error,CubeControl Motor Communications Error,CubeSense Node Identification Error,CubeControl Signal Identification Error,CubeControl Motor Identification Error,Magnetometer Deployment Power Error,1s Control Loop Time Exceeded,Magnetometer Range Error,Sun Sensor Overcurrent Detected,Sun Sensor Busy Error,Sun Sensor Detection Error,Wheel Control Error,Nadir Sensor Overcurrent Detected,Nadir Sensor Busy Error,Nadir Sensor Detection Error,Estimation Error,Rate Sensor Range Error,Wheel Speed Range Error,Coarse Sun Sensor Error,Orbit Parameters are Invalid,Configuration is Invalid,Control Mode Change is not allowed,Estimator Change is not allowed,Modelled and measured magnetic field differs in size,SRAM Latch-up Error,SD Card Error,Node Recovery Error,Steady-State Y-Thomson detected,TRIAD and EKF reports same attitude,Sun is Above Local Horizon,Estimated Roll Angle (deg),Estimated Pitch Angle (deg),Estimated Yaw Angle (deg),Estimated X Anglular Rate (deg/s),Estimated Y Anglular Rate (deg/s),Estimated Z Anglular Rate (deg/s),Magnetic Field X (nT),Magnetic Field X (nT),Magnetic Field X (nT),Coarse Sun X,Coarse Sun Y,Coarse Sun Z,X Angular Rate (deg/s),Y Angular Rate (deg/s),Z Angular Rate (deg/s),CSS1,CSS2,CSS3,CSS4,CSS5,CSS6,MagX,MagY,MagZ,
1501306981,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-108.36,0,-0.53,3.17,0.02,-19490,-9250,-39550,-0.863800048828125,0.502410888671875,-0.037445068359375,0,0.6,0,4,3,4,57,98,105,-17899,11980,7417,
1501306982,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-108.24,0,-0.95,3.09,-0.45,-19390,-8510,-39820,-0.862274169921875,0.5050048828125,-0.0374755859375,0,0.6,0,4,3,4,57,97,105,-18000,11938,7066,
1501306983,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-111.49,0,1.91,2.94,-0.12,-22890,-15680,-38250,-0.859771728515625,0.509246826171875,-0.0374755859375,0,0.6,0,4,3,4,57,97,104,-17516,13450,10476,
1501306984,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-109.26,0,-1.71,2.9,-0.02,-19130,-6920,-40270,-0.857330322265625,0.513519287109375,-0.035247802734375,0,0.59,0,4,3,4,58,97,104,-18163,11825,6314,
1501306985,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-108.38,0,-1.92,2.85,-0.62,-19000,-6090,-40530,-0.85479736328125,0.517730712890625,-0.035247802734375,0,0.58,0,4,3,4,58,97,104,-18257,11772,5924,
1501306986,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-108,0,-2.24,2.81,-1.28,-18860,-5250,-40710,-0.85223388671875,0.52191162109375,-0.03521728515625,0,0.57,0,4,3,4,59,96,104,-18319,11709,5526,
1501306987,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-107.83,0,-2.64,2.78,-1.93,-18880,-4380,-41180,-0.850830078125,0.51434326171875,0.107147216796875,0,0.58,0,9,12,8,60,99,106,-18511,11726,5118,
1501306988,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-107.69,0,-3.01,2.8,-2.53,-18600,-3520,-41080,-0.8446044921875,0.53009033203125,0.07476806640625,0,0.59,0,4,8,4,60,96,103,-18440,11600,4703,
1501306989,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-107.56,0,-3.44,2.85,-3.13,-18460,-2610,-41230,-0.839630126953125,0.534881591796875,0.09423828125,0,0.58,0,4,10,4,61,95,102,-18486,11537,4273,
1501306990,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-107.45,0,-3.87,2.95,-3.75,-18340,-1750,-41340,-0.834808349609375,0.54119873046875,0.10076904296875,0,0.57,0,4,11,4,61,95,102,-18515,11483,3862,
1501306991,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-107.28,0,-4.33,3.11,-4.36,-18180,-840,-41500,-0.83111572265625,0.5460205078125,0.105255126953125,0,0.57,0,4,12,4,62,94,102,-18565,11412,3432,
1501306992,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-107.14,0,-4.82,3.34,-5.02,-18050,30,-41530,-0.82684326171875,0.55120849609375,0.111541748046875,0,0.59,0,4,12,4,63,94,101,-18556,11354,3009,
1501306993,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-106.95,0,-5.34,3.65,-5.7,-17900,930,-41580,-0.82159423828125,0.55718994140625,0.12017822265625,0,0.58,0,4,13,4,63,94,101,-18557,11285,2579,
1501306994,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-106.71,0,-5.86,4.05,-6.4,-17750,1770,-41680,-0.8157958984375,0.562774658203125,0.133056640625,0,0.57,0,4,15,4,64,93,100,-18581,11221,2178,
1501306995,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-106.41,0,-6.45,4.56,-7.13,-17570,2660,-41680,-0.809326171875,0.56781005859375,0.150115966796875,0,0.56,0,4,17,4,65,93,100,-18560,11140,1751,
1501306996,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-106.06,0,-7.09,5.19,-7.91,-17400,3530,-41700,-0.80322265625,0.57464599609375,0.156707763671875,0,0.56,0,4,18,4,66,92,99,-18548,11064,1336,
1501306997,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-105.68,0,-7.81,5.98,-8.75,-17260,4430,-41650,-0.802093505859375,0.583526611328125,0.126739501953125,0,0.56,0,4,14,4,66,91,98,-18502,10995,904,
1501306998,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-105.17,0,-8.54,6.94,-9.58,-17070,5210,-41660,-0.798919677734375,0.590972900390625,0.111602783203125,0,0.55,0,4,12,4,67,91,98,-18489,10911,532,
1501306999,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-104.59,0,-9.38,8.09,-10.44,-16900,6020,-41630,-0.7930908203125,0.60028076171875,0.10296630859375,0,0.54,0,4,11,4,68,90,97,-18455,10836,141,
1501307000,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-103.86,0,-10.28,7.84,-11.27,-16700,6850,-41630,-0.787994384765625,0.608001708984375,0.0965576171875,0,0.53,0,4,11,4,69,89,96,-18432,10745,-253,
1501307001,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-103.62,0,-11.02,7.97,-12.07,-16530,7610,-41570,-0.78228759765625,0.613555908203125,0.10736083984375,0,0.51,0,4,12,4,70,89,95,-18387,10667,-618,
1501307002,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-103.42,0,-11.67,8.37,-12.71,-16440,8300,-41720,-0.77777099609375,0.6072998046875,0.16192626953125,0,0.5,0,8,19,8,71,91,96,-18439,10626,-949,
1501307003,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-103.1,0,-12.32,8.96,-13.2,-16100,9010,-41410,-0.76556396484375,0.6259765625,0.1483154296875,0,0.46,0,4,17,4,71,87,93,-18277,10472,-1297,
1501307004,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-102.69,0,-12.9,9.66,-13.57,-15910,9710,-41370,-0.758697509765625,0.632232666015625,0.156951904296875,0,0.43,0,4,18,4,72,87,92,-18242,10386,-1631,
1501307005,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-102.23,0,-13.41,10.41,-13.82,-15700,10330,-41270,-0.750640869140625,0.639678955078125,0.16534423828125,0,0.43,0,4,19,4,73,86,91,-18181,10291,-1932,
1501307006,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-101.69,0,-13.85,11.17,-13.89,-15450,10980,-41200,-0.742828369140625,0.64697265625,0.172088623046875,0,0.46,0,4,19,4,74,85,90,-18132,10179,-2242,
1501307007,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-101.21,0,-14.21,11.84,-13.86,-15270,11530,-41100,-0.735107421875,0.654632568359375,0.1761474609375,0,0.47,0,4,20,4,75,84,89,-18073,10100,-2510,
1501307008,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-100.69,0,-14.45,12.45,-13.63,-15010,12100,-41060,-0.7286376953125,0.661224365234375,0.1783447265625,0,0.46,0,4,20,4,76,83,88,-18038,9985,-2785,
1501307009,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-100.23,0,-14.53,12.89,-13.25,-14760,12580,-40930,-0.72137451171875,0.6690673828125,0.1787109375,0,0.43,0,4,20,4,76,82,88,-17966,9869,-3018,
1501307010,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-99.84,0,-14.47,13.14,-12.76,-14540,13070,-40930,-0.713714599609375,0.676727294921875,0.18060302734375,0,0.42,0,4,20,4,77,82,87,-17952,9773,-3254,
1501307011,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-93.93,0,-15.76,15.36,-7.74,-8230,26390,-44290,-0.7117919921875,0.671417236328125,0.206085205078125,0,0.42,0,8,24,8,79,83,88,-19054,7056,-9575,
1501307012,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-96.86,0,-10.55,10.91,-7.29,-14020,13850,-40890,-0.69842529296875,0.69189453125,0.182769775390625,0,0.42,0,4,21,4,79,80,85,-17909,9545,-3628,
1501307013,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-99.38,0,-9.66,9.7,-7.74,-13780,14190,-40790,-0.690765380859375,0.699493408203125,0.18304443359375,0,0.42,0,4,21,4,80,79,84,-17852,9438,-3793,
1501307014,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-100.54,0,-9.07,8.96,-7.55,-13520,14500,-40820,-0.682220458984375,0.7083740234375,0.180908203125,0,0.41,0,4,20,4,81,78,83,-17856,9327,-3944,
1501307015,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-101.13,0,-8.49,8.3,-7.38,-13260,14740,-40790,-0.675811767578125,0.715057373046875,0.178741455078125,0,0.4,0,4,20,4,82,77,82,-17831,9212,-4060,
1501307016,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-101.45,0,-7.94,7.75,-7.25,-12990,14940,-40750,-0.668121337890625,0.72271728515625,0.176849365234375,0,0.4,0,4,20,4,82,76,81,-17806,9092,-4156,
1501307017,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-101.64,0,-7.41,7.25,-7.09,-12730,15070,-40840,-0.659271240234375,0.7313232421875,0.17462158203125,0,0.39,0,4,20,4,83,75,80,-17837,8982,-4217,
1501307018,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-101.74,0,-6.84,6.76,-6.88,-12540,15070,-41180,-0.652862548828125,0.738037109375,0.170318603515625,0,0.39,0,4,19,4,84,74,79,-17985,8907,-4212,
1501307019,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-101.81,0,-6.51,7.22,-6.75,-12150,15290,-40880,-0.6451416015625,0.7457275390625,0.16619873046875,0,0.37,0,4,19,4,85,73,78,-17840,8734,-4324,
1501307020,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-101.52,0,-6.1,7.69,-6.53,-11910,15300,-41030,-0.63751220703125,0.753631591796875,0.159912109375,0,0.36,0,4,18,4,86,72,77,-17901,8631,-4330,
1501307021,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-101.05,0,-5.67,6.97,-6.27,-11570,15280,-41090,-0.631072998046875,0.7603759765625,0.15338134765625,0,0.36,0,4,17,4,86,72,76,-17926,8487,-4320,
1501307022,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-100.85,0,-5.12,7.4,-5.99,-11170,15230,-41320,-0.623626708984375,0.7685546875,0.142730712890625,0,0.39,0,4,16,4,87,71,75,-18019,8318,-4291,
1501307023,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-105.86,0,0.12,2.59,-3.02,-16400,3240,-38470,-0.617340087890625,0.775543212890625,0.131805419921875,0,0.45,0,4,15,4,88,70,74,-17099,10573,1401,
1501307024,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-103.57,0,-4.21,2.43,-3.18,-10220,14990,-41660,-0.609405517578125,0.783203125,0.123199462890625,0,0.53,0,4,14,4,89,69,73,-18158,7915,-4171,
1501307025,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-102.31,0,-3.24,2.7,-2.6,-9670,14830,-41890,-0.602996826171875,0.790069580078125,0.110015869140625,0,0.61,0,4,12,4,89,68,26,-18257,7680,-4095,
1501307026,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-101.35,0,-2.49,2.8,-2.31,-9060,14650,-42070,-0.596343994140625,0.797332763671875,0.092742919921875,0,0.68,0,4,10,4,90,67,4,-18327,7423,-4005,
1501307027,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-100.6,0,-1.84,2.88,-2.11,-8600,14350,-42530,-0.6009521484375,0.789031982421875,0.127532958984375,0,0.76,0,8,14,7,91,69,13,-18531,7231,-3854,
1501307028,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-99.61,0,-1.45,2.97,-1.96,-7680,14260,-42590,-0.58233642578125,0.810394287109375,0.064208984375,0,0.83,0,4,7,4,91,65,59,-18544,6837,-3813,
1501307029,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-98.63,0,-1.06,3.04,-1.81,-6890,14020,-42800,-0.57470703125,0.81658935546875,0.053253173828125,0,0.9,0,4,6,4,92,64,69,-18629,6501,-3697,
1501307030,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-97.66,0,-0.77,3.06,-1.7,-6090,13800,-42990,-0.568389892578125,0.821533203125,0.044403076171875,0,0.97,0,4,5,4,92,64,69,-18702,6157,-3592,
1501307031,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-96.62,0,-0.52,3.06,-1.6,-5190,13570,-43240,-0.558868408203125,0.828277587890625,0.040069580078125,0,1.06,0,4,4,4,93,62,68,-18801,5776,-3483,
1501307032,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-95.85,0,-0.38,3.03,-1.58,-4640,13480,-43550,-0.565277099609375,0.8184814453125,0.102569580078125,0,1.14,0,9,11,7,93,64,69,-18933,5543,-3436,
1501307033,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-94.64,0,-0.22,3.01,-1.49,-3400,13180,-43560,-0.542388916015625,0.839263916015625,-0.037933349609375,0,1.18,0,4,3,4,94,60,66,-18919,5011,-3297,
1501307034,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-93.53,0,-0.09,2.97,-1.43,-2490,12960,-43730,-0.533966064453125,0.844512939453125,-0.040191650390625,0,1.18,0,4,3,4,94,59,65,-18983,4620,-3190,
1501307035,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-90.66,0,-1.51,2.97,-2.49,580,17850,-45270,-0.5380859375,0.8367919921875,0.10101318359375,0,1.18,0,9,11,7,95,61,66,-19511,3299,-5511,
1501307036,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-90.75,0,0.43,2.99,-1.15,-660,12590,-43940,-0.514556884765625,0.85614013671875,-0.04718017578125,0,1.21,0,5,3,4,95,57,63,-19055,3838,-3017,
1501307037,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-90.12,0,0.38,2.89,-1.22,250,12450,-44060,-0.50408935546875,0.8619384765625,-0.053985595703125,0,1.25,0,6,3,4,95,56,61,-19094,3441,-2952,
1501307038,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-89.26,0,0.34,2.84,-1.24,1150,12290,-44080,-0.493499755859375,0.867584228515625,-0.060821533203125,0,1.25,0,6,3,4,96,54,60,-19090,3056,-2877,
1501307039,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-88.55,0,0.35,2.78,-1.23,1780,12070,-44300,-0.483673095703125,0.872406005859375,-0.070037841796875,0,1.24,0,7,3,4,96,53,59,-19180,2788,-2773,
1501307040,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-87.41,0,0.29,2.74,-1.3,2960,12000,-44110,-0.473541259765625,0.877197265625,-0.07891845703125,0,1.22,0,8,3,4,97,52,58,-19075,2273,-2746,
1501307041,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-87.13,0,0.83,2.68,-0.75,2900,10030,-43610,-0.46343994140625,0.8817138671875,-0.088165283203125,0,1.21,0,9,3,4,97,51,56,-18896,2298,-1814,
1501307042,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-85.63,0,0.14,2.63,-1.45,4770,11800,-44120,-0.45050048828125,0.887420654296875,-0.097320556640625,0,1.2,0,10,3,4,98,49,55,-19052,1494,-2657,
1501307043,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-84.43,0,0.18,2.61,-1.44,5690,11700,-44050,-0.43817138671875,0.892242431640625,-0.10894775390625,0,1.21,0,12,3,4,98,48,53,-19006,1097,-2614,
1501307044,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-83.36,0,0.21,2.57,-1.46,6580,11630,-43970,-0.42388916015625,0.897918701171875,-0.118499755859375,0,1.22,0,13,3,4,98,46,52,-18960,709,-2586,
1501307045,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-82.32,0,0.25,2.53,-1.47,7500,11560,-43900,-0.410400390625,0.90289306640625,-0.127655029296875,0,1.24,0,14,3,4,99,45,50,-18913,311,-2558,
1501307046,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-81.29,0,0.29,2.49,-1.47,8420,11460,-43790,-0.397613525390625,0.9072265625,-0.1370849609375,0,1.25,0,15,3,4,99,43,49,-18848,-87,-2517,
1501307047,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-80.3,0,0.31,2.45,-1.5,9290,11440,-43610,-0.382720947265625,0.912139892578125,-0.14666748046875,0,1.26,0,16,3,4,99,41,47,-18752,-463,-2514,
1501307048,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-79.31,0,0.34,2.42,-1.51,10160,11360,-43420,-0.369598388671875,0.91595458984375,-0.156097412109375,0,1.25,0,17,3,4,99,40,46,-18655,-843,-2486,
